index_a,index_b
2696_a,843_b
2696_a,922_b
2762_a,82_b
2762_a,103_b
2762_a,642_b
2762_a,981_b
2762_a,540_b
2762_a,550_b
2762_a,843_b
2762_a,922_b
1065_a,516_b
1065_a,654_b
1065_a,940_b
1521_a,516_b
1521_a,654_b
1521_a,940_b
2334_a,516_b
2334_a,654_b
2334_a,940_b
3387_a,516_b
3387_a,654_b
3387_a,940_b
244_a,202_b
244_a,374_b
244_a,440_b
244_a,849_b
1003_a,202_b
1003_a,374_b
1003_a,440_b
1003_a,849_b
2193_a,202_b
2193_a,374_b
2193_a,440_b
2193_a,849_b
2949_a,202_b
2949_a,374_b
2949_a,440_b
2949_a,849_b
1367_a,538_b
1367_a,580_b
1367_a,735_b
1367_a,883_b
1367_a,84_b
1367_a,122_b
1367_a,630_b
1367_a,711_b
2128_a,538_b
2128_a,580_b
2128_a,735_b
2128_a,883_b
2128_a,84_b
2128_a,122_b
2128_a,630_b
2128_a,711_b
2268_a,538_b
2268_a,580_b
2268_a,735_b
2268_a,883_b
2268_a,84_b
2268_a,122_b
2268_a,630_b
2268_a,711_b
2917_a,538_b
2917_a,580_b
2917_a,735_b
2917_a,883_b
2917_a,84_b
2917_a,122_b
2917_a,630_b
2917_a,711_b
1549_a,180_b
1549_a,261_b
1549_a,314_b
1549_a,434_b
1549_a,729_b
3203_a,180_b
3203_a,261_b
3203_a,314_b
3203_a,434_b
3203_a,729_b
3667_a,180_b
3667_a,261_b
3667_a,314_b
3667_a,434_b
3667_a,729_b
586_a,49_b
586_a,283_b
586_a,303_b
586_a,379_b
1857_a,49_b
1857_a,283_b
1857_a,303_b
1857_a,379_b
1863_a,49_b
1863_a,283_b
1863_a,303_b
1863_a,379_b
3175_a,49_b
3175_a,283_b
3175_a,303_b
3175_a,379_b
1478_a,24_b
1478_a,349_b
1478_a,611_b
1478_a,938_b
2780_a,24_b
2780_a,349_b
2780_a,611_b
2780_a,938_b
3007_a,24_b
3007_a,349_b
3007_a,611_b
3007_a,938_b
3837_a,24_b
3837_a,349_b
3837_a,611_b
3837_a,938_b
120_a,242_b
120_a,573_b
120_a,780_b
120_a,271_b
120_a,415_b
120_a,559_b
120_a,943_b
1712_a,242_b
1712_a,573_b
1712_a,780_b
1712_a,271_b
1712_a,415_b
1712_a,559_b
1712_a,943_b
2803_a,242_b
2803_a,573_b
2803_a,780_b
2803_a,271_b
2803_a,415_b
2803_a,559_b
2803_a,943_b
3189_a,242_b
3189_a,573_b
3189_a,780_b
3189_a,271_b
3189_a,415_b
3189_a,559_b
3189_a,943_b
2069_a,152_b
2069_a,350_b
2069_a,713_b
2069_a,851_b
2375_a,152_b
2375_a,350_b
2375_a,713_b
2375_a,851_b
2547_a,152_b
2547_a,350_b
2547_a,713_b
2547_a,851_b
1987_a,102_b
1987_a,153_b
1987_a,632_b
1987_a,775_b
2154_a,102_b
2154_a,153_b
2154_a,632_b
2154_a,775_b
3673_a,102_b
3673_a,153_b
3673_a,632_b
3673_a,775_b
130_a,231_b
130_a,288_b
130_a,558_b
130_a,961_b
1910_a,231_b
1910_a,288_b
1910_a,558_b
1910_a,961_b
3810_a,231_b
3810_a,288_b
3810_a,558_b
3810_a,961_b
382_a,464_b
382_a,633_b
382_a,746_b
1374_a,464_b
1374_a,633_b
1374_a,746_b
2126_a,464_b
2126_a,633_b
2126_a,746_b
3289_a,464_b
3289_a,633_b
3289_a,746_b
1017_a,163_b
1017_a,624_b
1017_a,662_b
1017_a,819_b
1017_a,951_b
1753_a,163_b
1753_a,624_b
1753_a,662_b
1753_a,819_b
1753_a,951_b
3262_a,163_b
3262_a,624_b
3262_a,662_b
3262_a,819_b
3262_a,951_b
3652_a,163_b
3652_a,624_b
3652_a,662_b
3652_a,819_b
3652_a,951_b
2108_a,268_b
2108_a,524_b
2108_a,828_b
2108_a,848_b
2524_a,268_b
2524_a,524_b
2524_a,828_b
2524_a,848_b
2595_a,268_b
2595_a,524_b
2595_a,828_b
2595_a,848_b
3467_a,268_b
3467_a,524_b
3467_a,828_b
3467_a,848_b
1657_a,196_b
1657_a,227_b
1657_a,276_b
1657_a,947_b
2668_a,196_b
2668_a,227_b
2668_a,276_b
2668_a,947_b
3853_a,196_b
3853_a,227_b
3853_a,276_b
3853_a,947_b
1117_a,38_b
1117_a,265_b
1117_a,429_b
1117_a,452_b
1117_a,403_b
1117_a,417_b
1117_a,970_b
1117_a,984_b
2747_a,38_b
2747_a,265_b
2747_a,429_b
2747_a,452_b
2747_a,403_b
2747_a,417_b
2747_a,970_b
2747_a,984_b
3349_a,38_b
3349_a,265_b
3349_a,429_b
3349_a,452_b
3349_a,403_b
3349_a,417_b
3349_a,970_b
3349_a,984_b
3784_a,38_b
3784_a,265_b
3784_a,429_b
3784_a,452_b
3784_a,403_b
3784_a,417_b
3784_a,970_b
3784_a,984_b
1105_a,198_b
1105_a,575_b
1105_a,636_b
1105_a,835_b
1105_a,95_b
1105_a,295_b
1105_a,353_b
1105_a,871_b
1755_a,198_b
1755_a,575_b
1755_a,636_b
1755_a,835_b
1755_a,95_b
1755_a,295_b
1755_a,353_b
1755_a,871_b
1933_a,198_b
1933_a,575_b
1933_a,636_b
1933_a,835_b
1933_a,95_b
1933_a,295_b
1933_a,353_b
1933_a,871_b
2980_a,198_b
2980_a,575_b
2980_a,636_b
2980_a,835_b
2980_a,95_b
2980_a,295_b
2980_a,353_b
2980_a,871_b
811_a,451_b
811_a,484_b
811_a,626_b
811_a,782_b
2610_a,451_b
2610_a,484_b
2610_a,626_b
2610_a,782_b
3686_a,451_b
3686_a,484_b
3686_a,626_b
3686_a,782_b
266_a,16_b
266_a,683_b
266_a,767_b
266_a,891_b
266_a,998_b
1861_a,16_b
1861_a,683_b
1861_a,767_b
1861_a,891_b
1861_a,998_b
2113_a,16_b
2113_a,683_b
2113_a,767_b
2113_a,891_b
2113_a,998_b
2123_a,16_b
2123_a,683_b
2123_a,767_b
2123_a,891_b
2123_a,998_b
995_a,516_b
995_a,654_b
995_a,940_b
1189_a,516_b
1189_a,654_b
1189_a,940_b
2136_a,516_b
2136_a,654_b
2136_a,940_b
3676_a,516_b
3676_a,654_b
3676_a,940_b
946_a,52_b
946_a,291_b
946_a,615_b
946_a,638_b
1094_a,52_b
1094_a,291_b
1094_a,615_b
1094_a,638_b
1949_a,52_b
1949_a,291_b
1949_a,615_b
1949_a,638_b
2001_a,52_b
2001_a,291_b
2001_a,615_b
2001_a,638_b
162_a,52_b
162_a,291_b
162_a,615_b
162_a,638_b
1456_a,52_b
1456_a,291_b
1456_a,615_b
1456_a,638_b
3626_a,52_b
3626_a,291_b
3626_a,615_b
3626_a,638_b
1573_a,80_b
1573_a,687_b
1573_a,979_b
1573_a,99_b
1573_a,243_b
1573_a,438_b
1573_a,859_b
1573_a,962_b
2617_a,80_b
2617_a,687_b
2617_a,979_b
2617_a,99_b
2617_a,243_b
2617_a,438_b
2617_a,859_b
2617_a,962_b
3397_a,80_b
3397_a,687_b
3397_a,979_b
3397_a,99_b
3397_a,243_b
3397_a,438_b
3397_a,859_b
3397_a,962_b
3778_a,80_b
3778_a,687_b
3778_a,979_b
3778_a,99_b
3778_a,243_b
3778_a,438_b
3778_a,859_b
3778_a,962_b
84_a,30_b
84_a,190_b
84_a,341_b
84_a,941_b
721_a,30_b
721_a,190_b
721_a,341_b
721_a,941_b
950_a,30_b
950_a,190_b
950_a,341_b
950_a,941_b
3239_a,30_b
3239_a,190_b
3239_a,341_b
3239_a,941_b
1356_a,185_b
1356_a,216_b
1356_a,251_b
1356_a,686_b
1356_a,864_b
1356_a,19_b
1356_a,500_b
1356_a,749_b
1356_a,2_b
1356_a,358_b
1356_a,376_b
1356_a,786_b
1999_a,185_b
1999_a,216_b
1999_a,251_b
1999_a,686_b
1999_a,864_b
1999_a,19_b
1999_a,500_b
1999_a,749_b
1999_a,2_b
1999_a,358_b
1999_a,376_b
1999_a,786_b
2706_a,185_b
2706_a,216_b
2706_a,251_b
2706_a,686_b
2706_a,864_b
2706_a,19_b
2706_a,500_b
2706_a,749_b
2706_a,2_b
2706_a,358_b
2706_a,376_b
2706_a,786_b
3350_a,185_b
3350_a,216_b
3350_a,251_b
3350_a,686_b
3350_a,864_b
3350_a,19_b
3350_a,500_b
3350_a,749_b
3350_a,2_b
3350_a,358_b
3350_a,376_b
3350_a,786_b
187_a,33_b
187_a,336_b
187_a,514_b
187_a,696_b
187_a,712_b
187_a,51_b
187_a,637_b
187_a,673_b
187_a,740_b
187_a,989_b
408_a,33_b
408_a,336_b
408_a,514_b
408_a,696_b
408_a,712_b
408_a,51_b
408_a,637_b
408_a,673_b
408_a,740_b
408_a,989_b
1390_a,33_b
1390_a,336_b
1390_a,514_b
1390_a,696_b
1390_a,712_b
1390_a,51_b
1390_a,637_b
1390_a,673_b
1390_a,740_b
1390_a,989_b
1968_a,33_b
1968_a,336_b
1968_a,514_b
1968_a,696_b
1968_a,712_b
1968_a,51_b
1968_a,637_b
1968_a,673_b
1968_a,740_b
1968_a,989_b
647_a,186_b
647_a,527_b
647_a,544_b
647_a,751_b
647_a,995_b
905_a,186_b
905_a,527_b
905_a,544_b
905_a,751_b
905_a,995_b
2973_a,186_b
2973_a,527_b
2973_a,544_b
2973_a,751_b
2973_a,995_b
3627_a,186_b
3627_a,527_b
3627_a,544_b
3627_a,751_b
3627_a,995_b
610_a,108_b
610_a,289_b
610_a,504_b
610_a,693_b
810_a,108_b
810_a,289_b
810_a,504_b
810_a,693_b
1206_a,108_b
1206_a,289_b
1206_a,504_b
1206_a,693_b
2176_a,108_b
2176_a,289_b
2176_a,504_b
2176_a,693_b
376_a,57_b
376_a,297_b
376_a,473_b
376_a,790_b
376_a,21_b
376_a,176_b
376_a,250_b
376_a,669_b
1483_a,57_b
1483_a,297_b
1483_a,473_b
1483_a,790_b
1483_a,21_b
1483_a,176_b
1483_a,250_b
1483_a,669_b
1637_a,57_b
1637_a,297_b
1637_a,473_b
1637_a,790_b
1637_a,21_b
1637_a,176_b
1637_a,250_b
1637_a,669_b
3227_a,57_b
3227_a,297_b
3227_a,473_b
3227_a,790_b
3227_a,21_b
3227_a,176_b
3227_a,250_b
3227_a,669_b
1530_a,40_b
1530_a,700_b
1530_a,799_b
1530_a,804_b
1717_a,40_b
1717_a,700_b
1717_a,799_b
1717_a,804_b
2822_a,40_b
2822_a,700_b
2822_a,799_b
2822_a,804_b
726_a,15_b
726_a,409_b
726_a,475_b
726_a,574_b
879_a,15_b
879_a,409_b
879_a,475_b
879_a,574_b
2919_a,15_b
2919_a,409_b
2919_a,475_b
2919_a,574_b
1164_a,102_b
1164_a,153_b
1164_a,632_b
1164_a,775_b
2119_a,102_b
2119_a,153_b
2119_a,632_b
2119_a,775_b
2467_a,102_b
2467_a,153_b
2467_a,632_b
2467_a,775_b
3195_a,102_b
3195_a,153_b
3195_a,632_b
3195_a,775_b
447_a,119_b
447_a,223_b
447_a,244_b
447_a,393_b
447_a,681_b
447_a,697_b
447_a,714_b
447_a,839_b
447_a,60_b
447_a,413_b
447_a,760_b
612_a,119_b
612_a,223_b
612_a,244_b
612_a,393_b
612_a,681_b
612_a,697_b
612_a,714_b
612_a,839_b
612_a,60_b
612_a,413_b
612_a,760_b
636_a,119_b
636_a,223_b
636_a,244_b
636_a,393_b
636_a,681_b
636_a,697_b
636_a,714_b
636_a,839_b
636_a,60_b
636_a,413_b
636_a,760_b
3851_a,119_b
3851_a,223_b
3851_a,244_b
3851_a,393_b
3851_a,681_b
3851_a,697_b
3851_a,714_b
3851_a,839_b
3851_a,60_b
3851_a,413_b
3851_a,760_b
1205_a,287_b
1205_a,631_b
1205_a,838_b
1205_a,913_b
1205_a,116_b
1205_a,125_b
1205_a,455_b
1234_a,287_b
1234_a,631_b
1234_a,838_b
1234_a,913_b
1234_a,116_b
1234_a,125_b
1234_a,455_b
2586_a,287_b
2586_a,631_b
2586_a,838_b
2586_a,913_b
2586_a,116_b
2586_a,125_b
2586_a,455_b
733_a,253_b
733_a,665_b
733_a,737_b
733_a,79_b
733_a,586_b
733_a,701_b
733_a,877_b
733_a,905_b
1165_a,253_b
1165_a,665_b
1165_a,737_b
1165_a,79_b
1165_a,586_b
1165_a,701_b
1165_a,877_b
1165_a,905_b
2944_a,253_b
2944_a,665_b
2944_a,737_b
2944_a,79_b
2944_a,586_b
2944_a,701_b
2944_a,877_b
2944_a,905_b
3224_a,253_b
3224_a,665_b
3224_a,737_b
3224_a,79_b
3224_a,586_b
3224_a,701_b
3224_a,877_b
3224_a,905_b
1175_a,273_b
1175_a,456_b
1175_a,518_b
1175_a,946_b
1992_a,273_b
1992_a,456_b
1992_a,518_b
1992_a,946_b
2832_a,273_b
2832_a,456_b
2832_a,518_b
2832_a,946_b
3124_a,273_b
3124_a,456_b
3124_a,518_b
3124_a,946_b
583_a,215_b
583_a,431_b
583_a,522_b
583_a,706_b
821_a,215_b
821_a,431_b
821_a,522_b
821_a,706_b
3680_a,215_b
3680_a,431_b
3680_a,522_b
3680_a,706_b
3820_a,215_b
3820_a,431_b
3820_a,522_b
3820_a,706_b
85_a,234_b
85_a,315_b
85_a,471_b
85_a,934_b
284_a,234_b
284_a,315_b
284_a,471_b
284_a,934_b
1258_a,234_b
1258_a,315_b
1258_a,471_b
1258_a,934_b
3024_a,234_b
3024_a,315_b
3024_a,471_b
3024_a,934_b
681_a,403_b
681_a,417_b
681_a,970_b
681_a,984_b
1642_a,403_b
1642_a,417_b
1642_a,970_b
1642_a,984_b
1856_a,403_b
1856_a,417_b
1856_a,970_b
1856_a,984_b
708_a,90_b
708_a,311_b
708_a,360_b
708_a,736_b
708_a,166_b
708_a,174_b
708_a,293_b
708_a,571_b
1849_a,90_b
1849_a,311_b
1849_a,360_b
1849_a,736_b
1849_a,166_b
1849_a,174_b
1849_a,293_b
1849_a,571_b
3500_a,90_b
3500_a,311_b
3500_a,360_b
3500_a,736_b
3500_a,166_b
3500_a,174_b
3500_a,293_b
3500_a,571_b
3785_a,90_b
3785_a,311_b
3785_a,360_b
3785_a,736_b
3785_a,166_b
3785_a,174_b
3785_a,293_b
3785_a,571_b
89_a,24_b
89_a,349_b
89_a,611_b
89_a,938_b
1054_a,24_b
1054_a,349_b
1054_a,611_b
1054_a,938_b
1634_a,24_b
1634_a,349_b
1634_a,611_b
1634_a,938_b
2493_a,24_b
2493_a,349_b
2493_a,611_b
2493_a,938_b
1491_a,42_b
1491_a,541_b
1491_a,846_b
3010_a,42_b
3010_a,541_b
3010_a,846_b
3420_a,42_b
3420_a,541_b
3420_a,846_b
3538_a,42_b
3538_a,541_b
3538_a,846_b
121_a,326_b
121_a,402_b
121_a,856_b
121_a,985_b
1068_a,326_b
1068_a,402_b
1068_a,856_b
1068_a,985_b
1128_a,326_b
1128_a,402_b
1128_a,856_b
1128_a,985_b
2003_a,326_b
2003_a,402_b
2003_a,856_b
2003_a,985_b
252_a,10_b
252_a,366_b
252_a,747_b
252_a,798_b
252_a,569_b
252_a,692_b
252_a,806_b
252_a,845_b
252_a,123_b
252_a,588_b
252_a,863_b
1690_a,10_b
1690_a,366_b
1690_a,747_b
1690_a,798_b
1690_a,569_b
1690_a,692_b
1690_a,806_b
1690_a,845_b
1690_a,123_b
1690_a,588_b
1690_a,863_b
2173_a,10_b
2173_a,366_b
2173_a,747_b
2173_a,798_b
2173_a,569_b
2173_a,692_b
2173_a,806_b
2173_a,845_b
2173_a,123_b
2173_a,588_b
2173_a,863_b
913_a,123_b
913_a,588_b
913_a,863_b
1880_a,123_b
1880_a,588_b
1880_a,863_b
2834_a,123_b
2834_a,588_b
2834_a,863_b
2898_a,123_b
2898_a,588_b
2898_a,863_b
176_a,16_b
176_a,683_b
176_a,767_b
176_a,891_b
176_a,998_b
176_a,108_b
176_a,289_b
176_a,504_b
176_a,693_b
282_a,16_b
282_a,683_b
282_a,767_b
282_a,891_b
282_a,998_b
282_a,108_b
282_a,289_b
282_a,504_b
282_a,693_b
2363_a,16_b
2363_a,683_b
2363_a,767_b
2363_a,891_b
2363_a,998_b
2363_a,108_b
2363_a,289_b
2363_a,504_b
2363_a,693_b
2700_a,16_b
2700_a,683_b
2700_a,767_b
2700_a,891_b
2700_a,998_b
2700_a,108_b
2700_a,289_b
2700_a,504_b
2700_a,693_b
1242_a,108_b
1242_a,289_b
1242_a,504_b
1242_a,693_b
1242_a,178_b
1242_a,351_b
1242_a,408_b
1242_a,966_b
1242_a,435_b
1242_a,523_b
1242_a,627_b
1242_a,705_b
1242_a,77_b
1242_a,212_b
1242_a,389_b
2089_a,108_b
2089_a,289_b
2089_a,504_b
2089_a,693_b
2089_a,178_b
2089_a,351_b
2089_a,408_b
2089_a,966_b
2089_a,435_b
2089_a,523_b
2089_a,627_b
2089_a,705_b
2089_a,77_b
2089_a,212_b
2089_a,389_b
2333_a,108_b
2333_a,289_b
2333_a,504_b
2333_a,693_b
2333_a,178_b
2333_a,351_b
2333_a,408_b
2333_a,966_b
2333_a,435_b
2333_a,523_b
2333_a,627_b
2333_a,705_b
2333_a,77_b
2333_a,212_b
2333_a,389_b
649_a,6_b
649_a,147_b
649_a,323_b
649_a,939_b
649_a,40_b
649_a,700_b
649_a,799_b
649_a,804_b
1070_a,6_b
1070_a,147_b
1070_a,323_b
1070_a,939_b
1070_a,40_b
1070_a,700_b
1070_a,799_b
1070_a,804_b
1295_a,6_b
1295_a,147_b
1295_a,323_b
1295_a,939_b
1295_a,40_b
1295_a,700_b
1295_a,799_b
1295_a,804_b
2238_a,6_b
2238_a,147_b
2238_a,323_b
2238_a,939_b
2238_a,40_b
2238_a,700_b
2238_a,799_b
2238_a,804_b
316_a,169_b
316_a,391_b
316_a,685_b
316_a,853_b
316_a,178_b
316_a,351_b
316_a,408_b
316_a,966_b
316_a,435_b
316_a,523_b
316_a,627_b
316_a,705_b
316_a,77_b
316_a,212_b
316_a,389_b
2059_a,169_b
2059_a,391_b
2059_a,685_b
2059_a,853_b
2059_a,178_b
2059_a,351_b
2059_a,408_b
2059_a,966_b
2059_a,435_b
2059_a,523_b
2059_a,627_b
2059_a,705_b
2059_a,77_b
2059_a,212_b
2059_a,389_b
2638_a,169_b
2638_a,391_b
2638_a,685_b
2638_a,853_b
2638_a,178_b
2638_a,351_b
2638_a,408_b
2638_a,966_b
2638_a,435_b
2638_a,523_b
2638_a,627_b
2638_a,705_b
2638_a,77_b
2638_a,212_b
2638_a,389_b
2739_a,169_b
2739_a,391_b
2739_a,685_b
2739_a,853_b
2739_a,178_b
2739_a,351_b
2739_a,408_b
2739_a,966_b
2739_a,435_b
2739_a,523_b
2739_a,627_b
2739_a,705_b
2739_a,77_b
2739_a,212_b
2739_a,389_b
394_a,286_b
394_a,607_b
394_a,656_b
394_a,817_b
394_a,361_b
394_a,410_b
394_a,443_b
394_a,852_b
1862_a,286_b
1862_a,607_b
1862_a,656_b
1862_a,817_b
1862_a,361_b
1862_a,410_b
1862_a,443_b
1862_a,852_b
2510_a,286_b
2510_a,607_b
2510_a,656_b
2510_a,817_b
2510_a,361_b
2510_a,410_b
2510_a,443_b
2510_a,852_b
3460_a,286_b
3460_a,607_b
3460_a,656_b
3460_a,817_b
3460_a,361_b
3460_a,410_b
3460_a,443_b
3460_a,852_b
248_a,232_b
248_a,634_b
248_a,781_b
248_a,308_b
248_a,448_b
248_a,776_b
2071_a,232_b
2071_a,634_b
2071_a,781_b
2071_a,308_b
2071_a,448_b
2071_a,776_b
2327_a,232_b
2327_a,634_b
2327_a,781_b
2327_a,308_b
2327_a,448_b
2327_a,776_b
511_a,262_b
511_a,479_b
511_a,495_b
1921_a,262_b
1921_a,479_b
1921_a,495_b
2225_a,262_b
2225_a,479_b
2225_a,495_b
3401_a,262_b
3401_a,479_b
3401_a,495_b
1002_a,202_b
1002_a,374_b
1002_a,440_b
1002_a,849_b
1440_a,202_b
1440_a,374_b
1440_a,440_b
1440_a,849_b
2966_a,202_b
2966_a,374_b
2966_a,440_b
2966_a,849_b
3342_a,202_b
3342_a,374_b
3342_a,440_b
3342_a,849_b
1525_a,90_b
1525_a,311_b
1525_a,360_b
1525_a,736_b
2021_a,90_b
2021_a,311_b
2021_a,360_b
2021_a,736_b
3134_a,90_b
3134_a,311_b
3134_a,360_b
3134_a,736_b
3418_a,90_b
3418_a,311_b
3418_a,360_b
3418_a,736_b
1450_a,72_b
1450_a,222_b
1450_a,344_b
1450_a,666_b
1450_a,13_b
1450_a,529_b
1450_a,868_b
2199_a,72_b
2199_a,222_b
2199_a,344_b
2199_a,666_b
2199_a,13_b
2199_a,529_b
2199_a,868_b
2918_a,72_b
2918_a,222_b
2918_a,344_b
2918_a,666_b
2918_a,13_b
2918_a,529_b
2918_a,868_b
3252_a,72_b
3252_a,222_b
3252_a,344_b
3252_a,666_b
3252_a,13_b
3252_a,529_b
3252_a,868_b
1244_a,116_b
1244_a,125_b
1244_a,455_b
1854_a,116_b
1854_a,125_b
1854_a,455_b
3162_a,116_b
3162_a,125_b
3162_a,455_b
105_a,78_b
105_a,309_b
105_a,689_b
105_a,820_b
525_a,78_b
525_a,309_b
525_a,689_b
525_a,820_b
2900_a,78_b
2900_a,309_b
2900_a,689_b
2900_a,820_b
2954_a,78_b
2954_a,309_b
2954_a,689_b
2954_a,820_b
1283_a,15_b
1283_a,409_b
1283_a,475_b
1283_a,574_b
1888_a,15_b
1888_a,409_b
1888_a,475_b
1888_a,574_b
2007_a,15_b
2007_a,409_b
2007_a,475_b
2007_a,574_b
2827_a,15_b
2827_a,409_b
2827_a,475_b
2827_a,574_b
1060_a,6_b
1060_a,147_b
1060_a,323_b
1060_a,939_b
1692_a,6_b
1692_a,147_b
1692_a,323_b
1692_a,939_b
2364_a,6_b
2364_a,147_b
2364_a,323_b
2364_a,939_b
2516_a,6_b
2516_a,147_b
2516_a,323_b
2516_a,939_b
651_a,149_b
651_a,154_b
651_a,184_b
651_a,490_b
1391_a,149_b
1391_a,154_b
1391_a,184_b
1391_a,490_b
1517_a,149_b
1517_a,154_b
1517_a,184_b
1517_a,490_b
3093_a,149_b
3093_a,154_b
3093_a,184_b
3093_a,490_b
1222_a,54_b
1222_a,164_b
1222_a,298_b
1222_a,428_b
1222_a,997_b
1673_a,54_b
1673_a,164_b
1673_a,298_b
1673_a,428_b
1673_a,997_b
3300_a,54_b
3300_a,164_b
3300_a,298_b
3300_a,428_b
3300_a,997_b
927_a,76_b
927_a,240_b
927_a,330_b
927_a,996_b
927_a,1_b
927_a,140_b
927_a,158_b
927_a,564_b
927_a,296_b
927_a,373_b
927_a,583_b
927_a,759_b
940_a,76_b
940_a,240_b
940_a,330_b
940_a,996_b
940_a,1_b
940_a,140_b
940_a,158_b
940_a,564_b
940_a,296_b
940_a,373_b
940_a,583_b
940_a,759_b
2543_a,76_b
2543_a,240_b
2543_a,330_b
2543_a,996_b
2543_a,1_b
2543_a,140_b
2543_a,158_b
2543_a,564_b
2543_a,296_b
2543_a,373_b
2543_a,583_b
2543_a,759_b
2597_a,76_b
2597_a,240_b
2597_a,330_b
2597_a,996_b
2597_a,1_b
2597_a,140_b
2597_a,158_b
2597_a,564_b
2597_a,296_b
2597_a,373_b
2597_a,583_b
2597_a,759_b
645_a,35_b
645_a,64_b
645_a,66_b
645_a,126_b
734_a,35_b
734_a,64_b
734_a,66_b
734_a,126_b
3545_a,35_b
3545_a,64_b
3545_a,66_b
3545_a,126_b
3791_a,35_b
3791_a,64_b
3791_a,66_b
3791_a,126_b
478_a,326_b
478_a,402_b
478_a,856_b
478_a,985_b
3485_a,326_b
3485_a,402_b
3485_a,856_b
3485_a,985_b
3601_a,326_b
3601_a,402_b
3601_a,856_b
3601_a,985_b
3802_a,326_b
3802_a,402_b
3802_a,856_b
3802_a,985_b
1836_a,308_b
1836_a,448_b
1836_a,776_b
1872_a,308_b
1872_a,448_b
1872_a,776_b
2912_a,308_b
2912_a,448_b
2912_a,776_b
114_a,90_b
114_a,311_b
114_a,360_b
114_a,736_b
114_a,166_b
114_a,174_b
114_a,293_b
114_a,571_b
1659_a,90_b
1659_a,311_b
1659_a,360_b
1659_a,736_b
1659_a,166_b
1659_a,174_b
1659_a,293_b
1659_a,571_b
3220_a,90_b
3220_a,311_b
3220_a,360_b
3220_a,736_b
3220_a,166_b
3220_a,174_b
3220_a,293_b
3220_a,571_b
3395_a,90_b
3395_a,311_b
3395_a,360_b
3395_a,736_b
3395_a,166_b
3395_a,174_b
3395_a,293_b
3395_a,571_b
311_a,516_b
311_a,654_b
311_a,940_b
2557_a,516_b
2557_a,654_b
2557_a,940_b
2708_a,516_b
2708_a,654_b
2708_a,940_b
174_a,172_b
174_a,257_b
174_a,688_b
174_a,858_b
174_a,181_b
174_a,436_b
174_a,800_b
593_a,172_b
593_a,257_b
593_a,688_b
593_a,858_b
593_a,181_b
593_a,436_b
593_a,800_b
2858_a,172_b
2858_a,257_b
2858_a,688_b
2858_a,858_b
2858_a,181_b
2858_a,436_b
2858_a,800_b
3042_a,172_b
3042_a,257_b
3042_a,688_b
3042_a,858_b
3042_a,181_b
3042_a,436_b
3042_a,800_b
958_a,89_b
958_a,97_b
958_a,568_b
958_a,200_b
958_a,274_b
958_a,301_b
958_a,312_b
3450_a,89_b
3450_a,97_b
3450_a,568_b
3450_a,200_b
3450_a,274_b
3450_a,301_b
3450_a,312_b
3475_a,89_b
3475_a,97_b
3475_a,568_b
3475_a,200_b
3475_a,274_b
3475_a,301_b
3475_a,312_b
3501_a,89_b
3501_a,97_b
3501_a,568_b
3501_a,200_b
3501_a,274_b
3501_a,301_b
3501_a,312_b
1394_a,51_b
1394_a,637_b
1394_a,673_b
1394_a,740_b
1394_a,989_b
1436_a,51_b
1436_a,637_b
1436_a,673_b
1436_a,740_b
1436_a,989_b
1629_a,51_b
1629_a,637_b
1629_a,673_b
1629_a,740_b
1629_a,989_b
3796_a,51_b
3796_a,637_b
3796_a,673_b
3796_a,740_b
3796_a,989_b
93_a,319_b
93_a,394_b
93_a,483_b
93_a,959_b
659_a,319_b
659_a,394_b
659_a,483_b
659_a,959_b
687_a,319_b
687_a,394_b
687_a,483_b
687_a,959_b
2564_a,319_b
2564_a,394_b
2564_a,483_b
2564_a,959_b
380_a,462_b
380_a,565_b
380_a,734_b
380_a,875_b
380_a,8_b
380_a,94_b
380_a,923_b
1469_a,462_b
1469_a,565_b
1469_a,734_b
1469_a,875_b
1469_a,8_b
1469_a,94_b
1469_a,923_b
2420_a,462_b
2420_a,565_b
2420_a,734_b
2420_a,875_b
2420_a,8_b
2420_a,94_b
2420_a,923_b
3208_a,462_b
3208_a,565_b
3208_a,734_b
3208_a,875_b
3208_a,8_b
3208_a,94_b
3208_a,923_b
349_a,163_b
349_a,624_b
349_a,662_b
349_a,819_b
349_a,951_b
1640_a,163_b
1640_a,624_b
1640_a,662_b
1640_a,819_b
1640_a,951_b
2098_a,163_b
2098_a,624_b
2098_a,662_b
2098_a,819_b
2098_a,951_b
3376_a,163_b
3376_a,624_b
3376_a,662_b
3376_a,819_b
3376_a,951_b
1006_a,352_b
1006_a,608_b
1006_a,925_b
1172_a,352_b
1172_a,608_b
1172_a,925_b
1496_a,352_b
1496_a,608_b
1496_a,925_b
2937_a,352_b
2937_a,608_b
2937_a,925_b
1038_a,294_b
1038_a,300_b
1038_a,553_b
1038_a,639_b
1038_a,371_b
1038_a,505_b
1038_a,709_b
1038_a,723_b
1765_a,294_b
1765_a,300_b
1765_a,553_b
1765_a,639_b
1765_a,371_b
1765_a,505_b
1765_a,709_b
1765_a,723_b
2356_a,294_b
2356_a,300_b
2356_a,553_b
2356_a,639_b
2356_a,371_b
2356_a,505_b
2356_a,709_b
2356_a,723_b
3787_a,294_b
3787_a,300_b
3787_a,553_b
3787_a,639_b
3787_a,371_b
3787_a,505_b
